Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00008_00022.ppm;45;45;6;6;40;40;20
00008_00023.ppm;48;48;5;5;43;43;20
00008_00024.ppm;50;50;5;5;45;45;20
00008_00025.ppm;53;53;6;6;48;48;20
00008_00026.ppm;55;55;6;6;50;50;20
00008_00027.ppm;61;61;6;6;56;56;20
00008_00028.ppm;73;72;7;6;67;66;20
00008_00029.ppm;76;76;6;6;70;70;20
00009_00015.ppm;43;43;6;6;38;38;20
00009_00016.ppm;43;42;6;5;38;37;20
00009_00017.ppm;43;43;6;6;38;38;20
00009_00018.ppm;45;44;6;5;40;39;20
00009_00019.ppm;45;44;6;5;40;39;20
00009_00020.ppm;47;47;6;6;42;42;20
00009_00021.ppm;47;47;6;6;42;42;20
00009_00022.ppm;47;47;6;6;42;42;20
00009_00023.ppm;50;50;6;6;45;45;20
00009_00024.ppm;52;52;5;5;47;47;20
00009_00025.ppm;54;54;5;5;49;49;20
00009_00026.ppm;56;57;5;6;51;52;20
00009_00027.ppm;57;57;6;6;52;52;20
00009_00028.ppm;59;58;6;5;54;53;20
00009_00029.ppm;61;60;6;5;56;55;20
00010_00015.ppm;44;40;6;6;39;35;20
00010_00016.ppm;45;41;5;5;40;35;20
00010_00017.ppm;47;43;5;6;41;37;20
00010_00018.ppm;49;44;6;5;44;38;20
00010_00019.ppm;51;46;6;5;46;40;20
00010_00020.ppm;54;48;6;6;49;43;20
00010_00021.ppm;57;50;6;5;52;45;20
00010_00022.ppm;58;52;5;5;53;47;20
00010_00023.ppm;63;55;6;5;57;50;20
00010_00024.ppm;64;57;5;5;59;52;20
00010_00025.ppm;71;62;7;5;65;56;20
00010_00026.ppm;75;69;6;7;69;62;20
00010_00027.ppm;81;71;8;7;74;65;20
00010_00028.ppm;88;77;7;7;80;71;20
00010_00029.ppm;95;84;8;8;87;77;20
00011_00015.ppm;40;38;5;6;34;33;20
00011_00016.ppm;42;38;6;5;36;33;20
00011_00017.ppm;42;41;5;6;37;36;20
00011_00018.ppm;45;43;6;6;40;38;20
00011_00019.ppm;47;45;6;6;42;40;20
00011_00020.ppm;48;46;6;6;43;41;20
00011_00021.ppm;50;48;5;5;45;43;20
00011_00022.ppm;52;48;6;6;47;43;20
00011_00023.ppm;57;53;5;5;52;48;20
00011_00024.ppm;58;54;6;6;53;49;20
00011_00025.ppm;62;59;5;6;57;54;20
00011_00026.ppm;71;59;6;5;65;54;20
00011_00027.ppm;73;73;6;7;67;67;20
00011_00028.ppm;86;76;7;6;79;70;20
00011_00029.ppm;99;88;9;8;91;81;20
