Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00004_00026.ppm;76;77;7;7;70;71;16
00004_00027.ppm;87;87;8;8;80;80;16
00004_00028.ppm;94;94;8;8;86;86;16
00004_00029.ppm;112;111;9;9;103;102;16
00005_00015.ppm;34;34;5;5;29;29;16
00005_00016.ppm;34;34;5;5;29;29;16
00005_00017.ppm;35;35;5;5;30;30;16
00005_00018.ppm;36;37;5;6;31;32;16
00005_00019.ppm;38;38;6;6;33;33;16
00005_00020.ppm;38;38;5;5;33;33;16
00005_00021.ppm;39;40;5;6;34;35;16
00005_00022.ppm;41;41;6;5;36;36;16
00005_00023.ppm;42;42;6;5;37;37;16
00005_00024.ppm;43;44;5;5;38;39;16
00005_00025.ppm;42;44;6;6;37;39;16
00005_00026.ppm;44;46;5;5;39;41;16
00005_00027.ppm;46;47;6;5;41;42;16
00005_00028.ppm;48;49;6;5;43;44;16
00005_00029.ppm;52;53;6;5;47;48;16
00006_00015.ppm;95;96;8;9;87;88;16
00006_00016.ppm;98;98;8;8;90;90;16
00006_00017.ppm;100;101;8;9;92;93;16
00006_00018.ppm;106;107;9;10;96;97;16
00006_00019.ppm;107;108;9;10;97;98;16
00006_00020.ppm;111;111;10;10;101;101;16
00006_00021.ppm;112;113;9;10;102;103;16
00006_00022.ppm;117;116;10;10;106;106;16
00006_00023.ppm;118;119;10;11;108;109;16
00006_00024.ppm;122;123;10;11;112;113;16
00006_00025.ppm;128;128;12;12;117;117;16
00006_00026.ppm;134;134;12;12;122;123;16
00006_00027.ppm;135;136;11;11;123;124;16
00006_00028.ppm;144;145;13;13;132;133;16
00006_00029.ppm;148;150;12;13;135;137;16
00007_00015.ppm;36;37;5;6;30;32;16
00007_00016.ppm;37;37;6;5;32;32;16
00007_00017.ppm;36;37;5;5;31;32;16
00007_00018.ppm;38;38;6;5;33;33;16
00007_00019.ppm;39;40;5;6;34;35;16
00007_00020.ppm;41;40;6;5;36;35;16
00007_00021.ppm;42;42;6;5;37;36;16
00007_00022.ppm;43;43;5;5;38;38;16
00007_00023.ppm;45;46;5;6;40;41;16
00007_00024.ppm;46;47;5;6;41;42;16
00007_00025.ppm;48;49;5;6;43;44;16
00007_00026.ppm;50;50;5;6;44;45;16
00007_00027.ppm;52;51;6;5;47;46;16
00007_00028.ppm;55;54;6;6;49;49;16
00007_00029.ppm;57;55;6;5;51;50;16
00008_00015.ppm;72;72;7;6;66;65;16
00008_00016.ppm;75;74;7;7;68;68;16
00008_00017.ppm;75;74;6;6;69;68;16
00008_00018.ppm;80;79;7;7;73;72;16
00008_00019.ppm;82;82;8;8;75;75;16
00008_00020.ppm;83;83;7;8;76;76;16
00008_00021.ppm;87;86;8;7;80;78;16
00008_00022.ppm;91;89;8;8;83;82;16
00008_00023.ppm;93;93;9;9;85;85;16
00008_00024.ppm;96;95;9;8;88;87;16
00008_00025.ppm;101;101;9;9;93;93;16
00008_00026.ppm;105;104;10;9;96;94;16
00008_00027.ppm;112;110;10;10;102;100;16
00008_00028.ppm;118;118;10;11;108;108;16
00008_00029.ppm;123;121;11;11;113;111;16
00009_00015.ppm;35;36;5;5;30;31;16
00009_00016.ppm;36;38;5;6;30;33;16
00009_00017.ppm;37;37;5;5;32;32;16
00009_00018.ppm;38;37;5;5;33;32;16
00009_00019.ppm;39;40;6;6;34;35;16
00009_00020.ppm;39;40;5;5;34;35;16
00009_00021.ppm;41;42;6;5;36;37;16
00009_00022.ppm;41;45;5;6;36;39;16
00009_00023.ppm;42;46;5;5;37;41;16
00009_00024.ppm;44;48;5;5;38;42;16
00009_00025.ppm;46;50;6;6;40;44;16
00009_00026.ppm;46;50;5;5;41;45;16
00009_00027.ppm;48;51;5;5;42;46;16
00009_00028.ppm;49;54;5;6;43;49;16
00009_00029.ppm;52;56;6;6;47;51;16
00010_00015.ppm;42;41;6;5;37;36;16
00010_00016.ppm;41;42;5;5;36;37;16
00010_00017.ppm;43;42;5;5;38;37;16
00010_00018.ppm;44;46;5;6;39;41;16
00010_00019.ppm;46;46;5;6;41;41;16
00010_00020.ppm;48;47;5;6;43;42;16
00010_00021.ppm;49;49;5;5;44;44;16
00010_00022.ppm;52;53;6;6;47;48;16
00010_00023.ppm;52;54;6;6;47;49;16
00010_00024.ppm;55;56;6;5;50;51;16
00010_00025.ppm;56;59;5;6;51;54;16
00010_00026.ppm;60;61;6;6;55;56;16
00010_00027.ppm;62;63;6;5;57;58;16
00010_00028.ppm;62;65;5;6;57;60;16
00010_00029.ppm;71;73;7;7;65;67;16
00011_00015.ppm;35;35;6;5;30;29;16
00011_00016.ppm;36;36;6;6;31;31;16
00011_00017.ppm;38;38;6;6;32;33;16
00011_00018.ppm;38;38;5;5;32;33;16
00011_00019.ppm;40;41;6;6;35;36;16
00011_00020.ppm;42;42;6;6;36;37;16
00011_00021.ppm;42;43;5;6;36;38;16
00011_00022.ppm;43;44;5;5;37;38;16
00011_00023.ppm;44;45;5;6;38;40;16
00011_00024.ppm;46;46;6;5;41;41;16
00011_00025.ppm;47;48;5;5;42;43;16
00011_00026.ppm;51;51;6;5;46;46;16
00011_00027.ppm;53;53;6;6;48;48;16
00011_00028.ppm;55;53;6;5;49;48;16
00011_00029.ppm;56;58;5;5;51;53;16
00012_00015.ppm;36;37;5;6;31;32;16
00012_00016.ppm;37;38;5;6;32;33;16
00012_00017.ppm;38;39;5;6;33;34;16
00012_00018.ppm;39;40;5;6;34;35;16
00012_00019.ppm;41;42;5;6;36;37;16
00012_00020.ppm;43;45;6;6;38;40;16
00012_00021.ppm;44;47;5;6;39;42;16
00012_00022.ppm;45;48;5;6;40;43;16
00012_00023.ppm;47;50;5;6;42;45;16
00012_00024.ppm;50;52;6;6;45;47;16
00012_00025.ppm;51;52;6;5;46;47;16
00012_00026.ppm;55;57;6;6;50;52;16
00012_00027.ppm;57;59;6;6;52;54;16
00012_00028.ppm;62;63;6;5;57;58;16
00012_00029.ppm;65;69;6;7;60;63;16
00013_00015.ppm;58;58;5;6;52;53;16
00013_00016.ppm;59;58;6;6;53;53;16
00013_00017.ppm;60;60;5;6;54;55;16
00013_00018.ppm;62;60;6;5;56;55;16
00013_00019.ppm;62;61;6;6;56;56;16
00013_00020.ppm;65;63;6;5;59;58;16
00013_00021.ppm;65;64;5;5;59;59;16
00013_00022.ppm;70;70;6;7;63;64;16
00013_00023.ppm;73;72;6;6;66;66;16
00013_00024.ppm;76;74;7;6;69;68;16
00013_00025.ppm;82;81;7;7;74;74;16
00013_00026.ppm;86;85;7;7;78;78;16
00013_00027.ppm;89;89;7;8;81;82;16
00013_00028.ppm;97;96;9;9;88;88;16
00013_00029.ppm;100;100;8;9;91;92;16
