Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00004_00022.ppm;62;54;6;5;57;49;31
00004_00023.ppm;68;57;7;6;62;52;31
00004_00024.ppm;74;60;7;6;68;55;31
00004_00025.ppm;77;62;7;5;71;57;31
00004_00026.ppm;83;69;7;7;76;63;31
00004_00027.ppm;87;72;7;7;80;66;31
00004_00028.ppm;93;75;8;7;85;69;31
00004_00029.ppm;112;93;9;9;103;85;31
00005_00015.ppm;43;41;5;5;38;36;31
00005_00016.ppm;43;41;5;5;38;36;31
00005_00017.ppm;44;42;5;5;39;37;31
00005_00018.ppm;45;44;6;6;40;39;31
00005_00019.ppm;46;44;5;5;41;39;31
00005_00020.ppm;47;46;5;6;42;41;31
00005_00021.ppm;50;47;6;5;45;42;31
00005_00022.ppm;51;49;5;5;46;44;31
00005_00023.ppm;53;51;6;6;48;46;31
00005_00024.ppm;55;53;6;6;50;48;31
00005_00025.ppm;58;56;5;6;53;51;31
00005_00026.ppm;60;57;5;5;55;52;31
00005_00027.ppm;64;61;5;6;59;56;31
00005_00028.ppm;69;63;6;5;63;58;31
00005_00029.ppm;73;65;6;6;67;60;31
00006_00015.ppm;42;41;5;5;37;36;31
00006_00016.ppm;45;45;5;6;40;40;31
00006_00017.ppm;48;45;5;5;43;40;31
00006_00018.ppm;48;46;5;6;43;41;31
00006_00019.ppm;49;46;5;5;44;41;31
00006_00020.ppm;51;49;5;5;46;44;31
00006_00021.ppm;54;52;6;6;49;47;31
00006_00022.ppm;56;53;6;5;51;48;31
00006_00023.ppm;60;56;5;5;55;51;31
00006_00024.ppm;60;56;5;5;55;51;31
00006_00025.ppm;62;58;6;6;57;53;31
00006_00026.ppm;62;58;5;5;57;53;31
00006_00027.ppm;67;61;6;6;61;56;31
00006_00028.ppm;73;69;7;6;67;63;31
00006_00029.ppm;76;73;7;7;70;67;31
00007_00015.ppm;42;39;5;5;37;34;31
00007_00016.ppm;44;41;5;6;38;36;31
00007_00017.ppm;45;41;6;5;40;36;31
00007_00018.ppm;47;43;6;5;42;38;31
00007_00019.ppm;47;43;5;5;42;38;31
00007_00020.ppm;49;47;5;6;44;41;31
00007_00021.ppm;50;48;5;6;45;43;31
00007_00022.ppm;52;50;5;6;47;45;31
00007_00023.ppm;54;52;5;6;48;46;31
00007_00024.ppm;57;53;6;5;52;48;31
00007_00025.ppm;59;55;6;5;54;50;31
00007_00026.ppm;65;59;6;6;60;54;31
00007_00027.ppm;67;59;6;5;61;54;31
00007_00028.ppm;70;61;7;5;64;56;31
00007_00029.ppm;72;64;7;5;66;59;31
00008_00015.ppm;49;45;5;5;44;40;31
00008_00016.ppm;52;47;6;6;47;42;31
00008_00017.ppm;52;49;5;6;47;44;31
00008_00018.ppm;52;49;5;6;47;44;31
00008_00019.ppm;56;53;5;6;51;48;31
00008_00020.ppm;58;53;5;5;53;48;31
00008_00021.ppm;58;54;5;6;53;49;31
00008_00022.ppm;62;56;6;5;57;51;31
00008_00023.ppm;68;59;7;5;62;54;31
00008_00024.ppm;71;63;6;5;65;58;31
00008_00025.ppm;74;69;6;6;68;63;31
00008_00026.ppm;82;74;7;7;75;68;31
00008_00027.ppm;87;80;8;8;80;73;31
00008_00028.ppm;88;82;7;7;81;75;31
00008_00029.ppm;96;93;8;9;88;85;31
00009_00015.ppm;52;48;6;5;46;42;31
00009_00016.ppm;53;48;6;5;48;43;31
00009_00017.ppm;55;50;6;5;50;45;31
00009_00018.ppm;57;54;6;6;52;48;31
00009_00019.ppm;58;55;5;6;53;49;31
00009_00020.ppm;63;56;6;5;57;51;31
00009_00021.ppm;67;60;6;6;61;55;31
00009_00022.ppm;71;64;7;6;65;58;31
00009_00023.ppm;74;68;6;7;68;62;31
00009_00024.ppm;82;71;8;6;75;65;31
00009_00025.ppm;87;80;7;8;80;73;31
00009_00026.ppm;94;84;8;8;86;77;31
00009_00027.ppm;98;87;8;7;90;80;31
00009_00028.ppm;108;97;9;8;99;89;31
00009_00029.ppm;125;108;11;9;115;99;31
00010_00015.ppm;40;35;6;6;35;30;31
00010_00016.ppm;40;36;6;6;35;31;31
00010_00017.ppm;40;37;6;6;35;32;31
00010_00018.ppm;42;38;6;5;37;33;31
00010_00019.ppm;45;42;6;6;40;37;31
00010_00020.ppm;46;44;5;6;40;38;31
00010_00021.ppm;49;45;6;5;44;40;31
00010_00022.ppm;52;48;6;5;47;43;31
00010_00023.ppm;55;51;6;5;50;46;31
00010_00024.ppm;57;54;5;5;52;49;31
00010_00025.ppm;61;58;6;6;56;53;31
00010_00026.ppm;64;60;5;5;59;55;31
00010_00027.ppm;73;69;7;7;67;63;31
00010_00028.ppm;82;73;8;6;74;67;31
00010_00029.ppm;88;84;7;7;81;77;31
00011_00015.ppm;43;43;6;5;38;38;31
00011_00016.ppm;43;44;6;6;38;39;31
00011_00017.ppm;42;44;5;6;37;39;31
00011_00018.ppm;43;43;6;5;38;38;31
00011_00019.ppm;44;44;6;5;39;39;31
00011_00020.ppm;45;45;6;5;40;40;31
00011_00021.ppm;45;46;5;5;40;41;31
00011_00022.ppm;48;49;6;6;43;44;31
00011_00023.ppm;48;50;5;6;43;45;31
00011_00024.ppm;51;52;6;6;46;47;31
00011_00025.ppm;59;59;6;6;54;53;31
00011_00026.ppm;61;59;5;5;56;54;31
00011_00027.ppm;63;61;6;5;58;56;31
00011_00028.ppm;69;61;7;6;63;56;31
00011_00029.ppm;76;74;6;6;70;68;31
00012_00015.ppm;51;46;6;6;46;41;31
00012_00016.ppm;53;48;6;6;48;43;31
00012_00017.ppm;55;50;6;6;50;45;31
00012_00018.ppm;55;50;5;5;50;45;31
00012_00019.ppm;58;53;6;6;53;48;31
00012_00020.ppm;59;55;5;6;54;50;31
00012_00021.ppm;63;59;5;6;58;54;31
00012_00022.ppm;68;60;6;5;62;55;31
00012_00023.ppm;71;64;6;5;65;59;31
00012_00024.ppm;76;71;6;7;70;65;31
00012_00025.ppm;84;75;8;7;77;69;31
00012_00026.ppm;93;84;8;8;85;77;31
00012_00027.ppm;105;93;10;8;96;85;31
00012_00028.ppm;116;105;10;10;106;96;31
00012_00029.ppm;129;116;11;11;118;106;31
00013_00015.ppm;39;41;5;6;33;35;31
00013_00016.ppm;40;43;5;6;35;37;31
00013_00017.ppm;43;43;5;5;38;38;31
00013_00018.ppm;45;45;5;6;39;40;31
00013_00019.ppm;47;47;6;5;41;41;31
00013_00020.ppm;48;48;5;6;43;43;31
00013_00021.ppm;52;51;6;5;47;46;31
00013_00022.ppm;53;53;5;5;48;48;31
00013_00023.ppm;59;56;6;5;54;51;31
00013_00024.ppm;62;60;5;6;56;55;31
00013_00025.ppm;69;64;6;5;63;59;31
00013_00026.ppm;75;72;7;7;69;66;31
00013_00027.ppm;83;80;8;8;76;73;31
00013_00028.ppm;92;87;8;7;84;80;31
00013_00029.ppm;108;102;10;9;99;93;31
00014_00015.ppm;55;51;5;5;50;46;31
00014_00016.ppm;58;54;6;6;53;49;31
00014_00017.ppm;59;55;5;5;54;50;31
00014_00018.ppm;64;58;6;5;58;53;31
00014_00019.ppm;67;61;6;6;61;56;31
00014_00020.ppm;71;62;6;5;64;57;31
00014_00021.ppm;76;69;7;6;70;63;31
00014_00022.ppm;81;73;8;7;74;67;31
00014_00023.ppm;87;75;8;6;80;69;31
00014_00024.ppm;94;85;8;8;86;77;31
00014_00025.ppm;101;91;9;8;93;83;31
00014_00026.ppm;117;104;11;10;107;95;31
00014_00027.ppm;125;109;11;10;115;100;31
00014_00028.ppm;141;118;13;10;129;108;31
00014_00029.ppm;164;139;14;12;150;127;31
00015_00015.ppm;57;52;6;5;52;47;31
00015_00016.ppm;58;54;6;6;53;49;31
00015_00017.ppm;58;54;5;5;53;49;31
00015_00018.ppm;59;56;5;6;54;51;31
00015_00019.ppm;61;57;5;6;56;52;31
00015_00020.ppm;64;58;6;6;59;53;31
00015_00021.ppm;67;60;6;6;61;55;31
00015_00022.ppm;70;62;7;6;64;57;31
00015_00023.ppm;71;63;6;5;65;58;31
00015_00024.ppm;73;67;6;6;67;61;31
00015_00025.ppm;75;69;6;6;69;63;31
00015_00026.ppm;82;73;8;7;74;67;31
00015_00027.ppm;84;76;7;7;77;70;31
00015_00028.ppm;89;81;8;7;81;73;31
00015_00029.ppm;93;85;8;8;85;78;31
00016_00015.ppm;46;44;6;6;41;39;31
00016_00016.ppm;49;47;6;6;43;41;31
00016_00017.ppm;52;49;6;6;47;44;31
00016_00018.ppm;53;49;6;5;47;44;31
00016_00019.ppm;54;50;6;5;49;45;31
00016_00020.ppm;57;54;5;5;51;48;31
00016_00021.ppm;61;58;6;6;56;53;31
00016_00022.ppm;63;58;6;5;58;53;31
00016_00023.ppm;64;60;5;5;59;55;31
00016_00024.ppm;72;69;6;7;66;63;31
00016_00025.ppm;84;80;7;8;77;73;31
00016_00026.ppm;84;80;7;8;77;73;31
00016_00027.ppm;91;84;8;8;83;77;31
00016_00028.ppm;103;93;9;8;94;85;31
00016_00029.ppm;117;107;11;9;107;98;31
00017_00015.ppm;81;72;7;6;74;66;31
00017_00016.ppm;83;73;7;6;75;67;31
00017_00017.ppm;85;75;8;6;78;69;31
00017_00018.ppm;87;80;7;7;80;72;31
00017_00019.ppm;93;82;9;7;85;75;31
00017_00020.ppm;97;88;8;8;89;81;31
00017_00021.ppm;100;92;8;9;92;84;31
00017_00022.ppm;105;95;10;9;96;87;31
00017_00023.ppm;108;99;9;9;99;91;31
00017_00024.ppm;118;107;10;10;108;98;31
00017_00025.ppm;123;112;10;10;113;103;31
00017_00026.ppm;131;119;12;11;120;109;31
00017_00027.ppm;136;123;11;10;125;113;31
00017_00028.ppm;155;142;13;13;142;130;31
00017_00029.ppm;164;148;14;13;150;136;31
00018_00015.ppm;54;49;5;6;49;44;31
00018_00016.ppm;54;51;5;6;49;46;31
00018_00017.ppm;60;56;6;6;55;51;31
00018_00018.ppm;60;56;6;6;55;51;31
00018_00019.ppm;61;58;5;6;56;53;31
00018_00020.ppm;64;60;5;6;59;55;31
00018_00021.ppm;73;69;6;7;67;63;31
00018_00022.ppm;77;70;7;6;71;64;31
00018_00023.ppm;81;73;7;6;74;67;31
00018_00024.ppm;88;82;7;8;81;75;31
00018_00025.ppm;100;92;8;9;92;84;31
00018_00026.ppm;107;95;10;8;98;87;31
00018_00027.ppm;117;106;10;10;107;97;31
00018_00028.ppm;137;124;12;11;126;114;31
00018_00029.ppm;169;155;15;14;155;142;31
00019_00015.ppm;56;53;5;6;50;47;31
00019_00016.ppm;57;53;5;5;51;47;31
00019_00017.ppm;58;53;5;5;52;48;31
00019_00018.ppm;59;55;5;6;53;50;31
00019_00019.ppm;61;56;5;5;55;51;31
00019_00020.ppm;62;59;5;6;57;53;31
00019_00021.ppm;64;59;5;5;59;54;31
00019_00022.ppm;68;62;6;6;61;56;31
00019_00023.ppm;69;63;6;5;63;57;31
00019_00024.ppm;71;64;6;5;65;59;31
00019_00025.ppm;76;69;7;6;69;63;31
00019_00026.ppm;80;72;7;6;73;66;31
00019_00027.ppm;87;80;7;7;79;73;31
00019_00028.ppm;93;84;9;8;84;77;31
00019_00029.ppm;95;87;8;8;87;80;31
00020_00015.ppm;42;40;5;6;37;35;31
00020_00016.ppm;44;43;5;6;39;38;31
00020_00017.ppm;47;44;6;6;42;39;31
00020_00018.ppm;49;46;6;6;44;41;31
00020_00019.ppm;51;48;5;5;46;43;31
00020_00020.ppm;53;50;6;6;48;45;31
00020_00021.ppm;56;53;6;5;51;48;31
00020_00022.ppm;58;57;5;6;53;52;31
00020_00023.ppm;64;60;6;6;59;55;31
00020_00024.ppm;68;60;7;5;62;55;31
00020_00025.ppm;73;69;6;7;67;63;31
00020_00026.ppm;83;75;8;7;76;69;31
00020_00027.ppm;91;83;8;8;83;76;31
00020_00028.ppm;97;87;8;7;89;80;31
00020_00029.ppm;117;98;10;9;107;90;31
00021_00015.ppm;41;40;6;5;36;35;31
00021_00016.ppm;40;40;5;5;35;35;31
00021_00017.ppm;42;43;5;6;37;38;31
00021_00018.ppm;44;44;5;5;39;39;31
00021_00019.ppm;46;47;5;6;41;42;31
00021_00020.ppm;49;48;6;5;44;43;31
00021_00021.ppm;53;53;6;6;48;48;31
00021_00022.ppm;56;56;5;5;51;51;31
00021_00023.ppm;59;59;6;6;54;54;31
00021_00024.ppm;63;62;6;5;58;57;31
00021_00025.ppm;68;69;6;7;62;63;31
00021_00026.ppm;74;74;6;6;68;68;31
00021_00027.ppm;80;81;7;8;73;74;31
00021_00028.ppm;95;95;9;9;87;87;31
00021_00029.ppm;117;116;11;10;107;106;31
00022_00015.ppm;37;37;6;6;32;32;31
00022_00016.ppm;37;37;6;6;32;32;31
00022_00017.ppm;39;38;6;5;34;33;31
00022_00018.ppm;40;41;5;6;35;36;31
00022_00019.ppm;43;42;6;5;38;37;31
00022_00020.ppm;43;43;6;6;38;38;31
00022_00021.ppm;47;46;6;5;42;41;31
00022_00022.ppm;49;49;6;6;44;44;31
00022_00023.ppm;51;50;6;5;46;45;31
00022_00024.ppm;55;54;6;5;50;49;31
00022_00025.ppm;58;59;5;6;53;54;31
00022_00026.ppm;62;62;5;5;57;57;31
00022_00027.ppm;72;73;6;7;66;67;31
00022_00028.ppm;82;83;7;8;75;76;31
00022_00029.ppm;101;101;9;9;93;93;31
00023_00015.ppm;41;40;5;5;36;35;31
00023_00016.ppm;43;42;6;6;38;37;31
00023_00017.ppm;44;44;5;6;39;39;31
00023_00018.ppm;48;46;6;5;43;41;31
00023_00019.ppm;49;47;6;5;44;42;31
00023_00020.ppm;51;49;6;5;46;44;31
00023_00021.ppm;54;52;6;6;48;47;31
00023_00022.ppm;58;57;6;6;52;51;31
00023_00023.ppm;61;60;5;6;56;55;31
00023_00024.ppm;68;63;6;6;62;58;31
00023_00025.ppm;74;69;7;7;67;63;31
00023_00026.ppm;79;73;7;6;72;66;31
00023_00027.ppm;87;82;8;8;80;74;31
00023_00028.ppm;97;88;9;7;89;81;31
00023_00029.ppm;107;98;10;8;98;90;31
00024_00015.ppm;39;38;5;6;34;33;31
00024_00016.ppm;40;39;5;6;35;34;31
00024_00017.ppm;41;39;5;5;36;34;31
00024_00018.ppm;44;41;5;5;39;36;31
00024_00019.ppm;46;43;5;6;40;38;31
00024_00020.ppm;47;44;5;6;42;39;31
00024_00021.ppm;50;46;5;5;45;41;31
00024_00022.ppm;52;48;5;5;46;43;31
00024_00023.ppm;53;50;5;5;48;45;31
00024_00024.ppm;57;53;6;5;52;48;31
00024_00025.ppm;58;55;5;5;53;49;31
00024_00026.ppm;64;59;6;5;58;53;31
00024_00027.ppm;67;61;6;5;61;56;31
00024_00028.ppm;71;64;7;5;65;59;31
00024_00029.ppm;81;73;8;6;74;67;31
00025_00015.ppm;52;47;6;5;47;42;31
00025_00016.ppm;53;50;5;6;48;45;31
00025_00017.ppm;56;50;6;5;51;45;31
00025_00018.ppm;58;53;5;6;53;48;31
00025_00019.ppm;60;56;5;6;55;51;31
00025_00020.ppm;64;58;5;6;59;53;31
00025_00021.ppm;71;61;7;5;65;56;31
00025_00022.ppm;74;67;6;6;68;61;31
00025_00023.ppm;80;71;7;6;73;65;31
00025_00024.ppm;87;80;7;8;80;73;31
00025_00025.ppm;94;84;9;8;86;77;31
00025_00026.ppm;104;92;10;9;95;84;31
00025_00027.ppm;117;104;10;10;107;95;31
00025_00028.ppm;133;116;12;10;122;106;31
00025_00029.ppm;156;134;14;11;143;123;31
