Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00007_00023.ppm;61;62;6;6;56;56;35
00007_00024.ppm;65;64;6;5;60;59;35
00007_00025.ppm;73;71;7;7;66;65;35
00007_00026.ppm;81;81;8;8;74;73;35
00007_00027.ppm;86;86;8;7;79;78;35
00007_00028.ppm;99;100;9;9;91;91;35
00007_00029.ppm;111;110;10;9;102;101;35
00008_00015.ppm;59;57;6;6;53;52;35
00008_00016.ppm;61;58;6;5;56;53;35
00008_00017.ppm;61;59;5;5;56;54;35
00008_00018.ppm;64;63;5;6;58;57;35
00008_00019.ppm;69;64;7;5;63;59;35
00008_00020.ppm;70;67;7;6;63;61;35
00008_00021.ppm;71;69;6;6;65;63;35
00008_00022.ppm;74;72;7;7;68;66;35
00008_00023.ppm;77;73;7;6;70;67;35
00008_00024.ppm;82;81;7;8;75;74;35
00008_00025.ppm;88;85;8;8;81;78;35
00008_00026.ppm;93;87;9;7;85;80;35
00008_00027.ppm;99;96;9;9;91;88;35
00008_00028.ppm;108;104;10;10;99;95;35
00008_00029.ppm;110;106;9;9;101;97;35
00009_00015.ppm;42;41;6;5;36;36;35
00009_00016.ppm;44;45;6;6;39;40;35
00009_00017.ppm;44;44;5;5;39;39;35
00009_00018.ppm;47;46;6;5;42;41;35
00009_00019.ppm;49;49;5;5;44;44;35
00009_00020.ppm;52;52;5;5;47;47;35
00009_00021.ppm;55;56;5;6;49;50;35
00009_00022.ppm;61;59;6;5;56;54;35
00009_00023.ppm;64;64;5;6;58;59;35
00009_00024.ppm;71;70;7;6;64;64;35
00009_00025.ppm;81;77;8;7;74;71;35
00009_00026.ppm;87;86;8;7;80;79;35
00009_00027.ppm;104;104;9;9;95;95;35
00009_00028.ppm;120;119;10;10;109;109;35
00009_00029.ppm;149;146;13;13;137;134;35
00010_00015.ppm;55;54;6;6;49;49;35
00010_00016.ppm;55;54;5;5;50;49;35
00010_00017.ppm;57;55;6;5;52;50;35
00010_00018.ppm;58;57;5;5;53;51;35
00010_00019.ppm;60;60;5;6;55;55;35
00010_00020.ppm;61;61;6;6;56;56;35
00010_00021.ppm;60;62;5;6;55;57;35
00010_00022.ppm;63;64;6;6;57;59;35
00010_00023.ppm;64;67;5;6;58;61;35
00010_00024.ppm;68;70;7;7;62;64;35
00010_00025.ppm;70;72;7;7;64;66;35
00010_00026.ppm;72;73;7;6;66;67;35
00010_00027.ppm;77;80;7;8;71;73;35
00010_00028.ppm;81;82;7;7;74;75;35
00010_00029.ppm;85;86;8;8;78;79;35
00011_00015.ppm;38;38;6;5;33;33;35
00011_00016.ppm;38;38;5;5;33;33;35
00011_00017.ppm;39;40;5;6;34;35;35
00011_00018.ppm;40;41;5;6;35;36;35
00011_00019.ppm;41;41;5;5;36;36;35
00011_00020.ppm;41;42;5;5;36;37;35
00011_00021.ppm;42;44;5;6;37;39;35
00011_00022.ppm;44;45;6;5;39;40;35
00011_00023.ppm;45;46;5;6;40;41;35
00011_00024.ppm;46;47;5;6;41;42;35
00011_00025.ppm;47;47;5;5;42;42;35
00011_00026.ppm;49;50;5;6;44;45;35
00011_00027.ppm;52;53;5;5;47;48;35
00011_00028.ppm;53;55;5;6;48;50;35
00011_00029.ppm;55;57;6;6;50;52;35
00012_00015.ppm;40;40;5;5;35;35;35
00012_00016.ppm;42;41;5;5;36;36;35
00012_00017.ppm;42;43;5;5;37;38;35
00012_00018.ppm;44;45;5;6;38;40;35
00012_00019.ppm;45;46;5;6;40;41;35
00012_00020.ppm;46;48;5;6;41;42;35
00012_00021.ppm;49;50;6;6;43;45;35
00012_00022.ppm;50;52;6;6;45;47;35
00012_00023.ppm;52;52;5;5;47;47;35
00012_00024.ppm;54;56;5;6;49;50;35
00012_00025.ppm;57;57;6;6;52;52;35
00012_00026.ppm;59;59;5;5;54;54;35
00012_00027.ppm;64;65;6;6;59;60;35
00012_00028.ppm;68;70;6;7;62;64;35
00012_00029.ppm;74;74;7;7;67;68;35
00013_00015.ppm;40;40;6;6;35;35;35
00013_00016.ppm;41;41;6;6;36;36;35
00013_00017.ppm;41;42;5;6;36;37;35
00013_00018.ppm;44;44;6;6;38;38;35
00013_00019.ppm;47;46;6;5;41;40;35
00013_00020.ppm;49;49;6;6;44;44;35
00013_00021.ppm;51;51;5;5;45;45;35
00013_00022.ppm;57;56;6;6;51;51;35
00013_00023.ppm;61;60;6;5;56;55;35
00013_00024.ppm;67;69;6;7;61;63;35
00013_00025.ppm;74;74;7;7;67;68;35
00013_00026.ppm;83;83;7;7;76;76;35
00013_00027.ppm;96;95;8;8;87;87;35
00013_00028.ppm;109;110;10;10;100;101;35
00013_00029.ppm;132;133;12;12;121;122;35
00014_00015.ppm;41;41;5;5;36;36;35
00014_00016.ppm;44;43;6;5;39;38;35
00014_00017.ppm;44;45;5;6;39;40;35
00014_00018.ppm;45;46;5;6;40;41;35
00014_00019.ppm;48;47;5;5;42;42;35
00014_00020.ppm;50;50;6;6;44;45;35
00014_00021.ppm;51;52;6;6;46;47;35
00014_00022.ppm;54;56;5;6;49;51;35
00014_00023.ppm;56;57;5;6;51;52;35
00014_00024.ppm;62;62;6;6;57;56;35
00014_00025.ppm;64;65;5;6;59;59;35
00014_00026.ppm;69;68;6;6;63;62;35
00014_00027.ppm;75;76;7;7;69;70;35
00014_00028.ppm;83;84;8;8;76;77;35
00014_00029.ppm;92;93;8;8;84;85;35
00015_00015.ppm;42;43;5;6;37;38;35
00015_00016.ppm;45;45;6;6;39;40;35
00015_00017.ppm;47;47;6;6;42;42;35
00015_00018.ppm;49;48;6;5;44;43;35
00015_00019.ppm;52;50;6;5;46;45;35
00015_00020.ppm;55;55;6;6;50;50;35
00015_00021.ppm;58;57;6;6;52;52;35
00015_00022.ppm;60;60;6;6;55;55;35
00015_00023.ppm;65;65;6;6;60;60;35
00015_00024.ppm;70;71;6;7;64;65;35
00015_00025.ppm;74;76;6;7;68;69;35
00015_00026.ppm;85;85;7;8;78;78;35
00015_00027.ppm;95;91;9;8;87;83;35
00015_00028.ppm;105;98;9;8;95;90;35
00015_00029.ppm;122;117;10;11;112;107;35
00016_00015.ppm;54;53;6;5;49;48;35
00016_00016.ppm;54;56;5;6;49;51;35
00016_00017.ppm;59;59;6;6;54;54;35
00016_00018.ppm;61;61;6;6;56;56;35
00016_00019.ppm;63;63;6;5;58;58;35
00016_00020.ppm;65;68;6;6;60;62;35
00016_00021.ppm;70;72;7;7;64;66;35
00016_00022.ppm;74;74;6;6;68;68;35
00016_00023.ppm;76;80;6;8;70;73;35
00016_00024.ppm;84;84;8;7;77;77;35
00016_00025.ppm;88;89;7;8;81;82;35
00016_00026.ppm;96;96;8;8;88;88;35
00016_00027.ppm;105;105;10;9;96;96;35
00016_00028.ppm;112;112;9;9;103;103;35
00016_00029.ppm;128;123;12;10;117;113;35
00017_00015.ppm;50;51;6;5;45;45;35
00017_00016.ppm;51;52;6;5;46;47;35
00017_00017.ppm;51;53;5;5;46;48;35
00017_00018.ppm;56;57;6;5;51;52;35
00017_00019.ppm;58;59;5;5;53;54;35
00017_00020.ppm;61;63;5;6;56;58;35
00017_00021.ppm;69;70;7;7;63;64;35
00017_00022.ppm;71;73;6;7;65;67;35
00017_00023.ppm;81;81;8;8;73;74;35
00017_00024.ppm;84;85;7;8;77;78;35
00017_00025.ppm;95;94;8;9;86;85;35
00017_00026.ppm;106;105;9;10;97;96;35
00017_00027.ppm;115;113;10;10;105;104;35
00017_00028.ppm;137;132;12;12;126;121;35
00017_00029.ppm;155;146;14;13;142;134;35
00018_00015.ppm;39;40;6;6;34;35;35
00018_00016.ppm;40;40;6;5;34;34;35
00018_00017.ppm;40;40;5;5;34;35;35
00018_00018.ppm;42;41;6;5;36;35;35
00018_00019.ppm;40;42;5;5;35;37;35
00018_00020.ppm;41;42;5;5;36;37;35
00018_00021.ppm;43;45;6;6;38;40;35
00018_00022.ppm;43;46;5;6;37;40;35
00018_00023.ppm;45;47;6;6;40;42;35
00018_00024.ppm;46;48;5;6;41;43;35
00018_00025.ppm;49;50;5;6;44;45;35
00018_00026.ppm;54;55;6;6;49;50;35
00018_00027.ppm;54;58;5;6;49;53;35
00018_00028.ppm;60;63;5;5;55;58;35
00018_00029.ppm;68;72;6;6;62;66;35
00019_00015.ppm;35;36;5;6;29;31;35
00019_00016.ppm;37;36;6;5;31;31;35
00019_00017.ppm;38;39;6;6;33;33;35
00019_00018.ppm;38;38;6;5;33;33;35
00019_00019.ppm;39;39;6;5;34;34;35
00019_00020.ppm;42;42;6;6;36;37;35
00019_00021.ppm;42;44;5;6;37;39;35
00019_00022.ppm;43;46;5;6;38;40;35
00019_00023.ppm;46;46;6;5;41;41;35
00019_00024.ppm;46;47;5;5;41;42;35
00019_00025.ppm;50;51;6;6;45;46;35
00019_00026.ppm;53;53;6;5;48;48;35
00019_00027.ppm;56;57;5;6;51;52;35
00019_00028.ppm;57;60;5;6;52;55;35
00019_00029.ppm;62;65;6;6;57;60;35
00020_00015.ppm;41;41;5;5;36;36;35
00020_00016.ppm;42;43;5;6;37;38;35
00020_00017.ppm;43;43;5;5;38;38;35
00020_00018.ppm;45;46;5;6;40;41;35
00020_00019.ppm;47;47;5;5;42;42;35
00020_00020.ppm;48;48;5;5;43;43;35
00020_00021.ppm;51;50;6;5;46;45;35
00020_00022.ppm;53;52;6;5;48;47;35
00020_00023.ppm;55;55;6;6;50;50;35
00020_00024.ppm;58;57;6;5;53;52;35
00020_00025.ppm;59;60;5;6;54;55;35
00020_00026.ppm;62;62;5;5;57;57;35
00020_00027.ppm;70;70;6;6;64;64;35
00020_00028.ppm;73;72;7;6;67;66;35
00020_00029.ppm;81;81;8;8;74;74;35
00021_00015.ppm;36;38;5;6;31;33;35
00021_00016.ppm;38;39;5;6;33;34;35
00021_00017.ppm;40;40;5;5;35;35;35
00021_00018.ppm;42;43;5;6;37;38;35
00021_00019.ppm;44;44;5;5;39;39;35
00021_00020.ppm;48;48;6;6;43;43;35
00021_00021.ppm;51;50;6;5;46;45;35
00021_00022.ppm;52;52;5;5;47;47;35
00021_00023.ppm;58;59;5;6;53;54;35
00021_00024.ppm;64;65;5;6;59;60;35
00021_00025.ppm;74;74;6;7;68;68;35
00021_00026.ppm;83;82;8;8;76;75;35
00021_00027.ppm;96;94;8;8;88;86;35
00021_00028.ppm;123;119;11;11;113;109;35
00021_00029.ppm;152;146;14;13;139;134;35
00022_00015.ppm;45;44;6;6;40;39;35
00022_00016.ppm;44;44;5;6;39;39;35
00022_00017.ppm;47;45;6;6;42;40;35
00022_00018.ppm;47;45;6;6;42;40;35
00022_00019.ppm;49;47;6;6;44;42;35
00022_00020.ppm;49;47;6;6;44;42;35
00022_00021.ppm;49;48;5;6;44;43;35
00022_00022.ppm;49;48;5;6;44;43;35
00022_00023.ppm;49;48;5;6;44;43;35
00022_00024.ppm;49;48;5;6;44;43;35
00022_00025.ppm;50;49;5;6;45;44;35
00022_00026.ppm;51;52;5;6;46;47;35
00022_00027.ppm;52;53;5;6;47;48;35
00022_00028.ppm;53;53;6;6;48;48;35
00022_00029.ppm;54;54;6;6;49;49;35
00023_00015.ppm;40;40;6;5;35;35;35
00023_00016.ppm;44;44;6;6;39;39;35
00023_00017.ppm;44;44;6;6;39;39;35
00023_00018.ppm;45;45;5;5;40;40;35
00023_00019.ppm;47;48;5;6;42;43;35
00023_00020.ppm;50;49;5;5;45;44;35
00023_00021.ppm;53;52;5;6;48;47;35
00023_00022.ppm;56;55;5;5;51;50;35
00023_00023.ppm;61;60;6;6;56;55;35
00023_00024.ppm;65;63;6;5;60;58;35
00023_00025.ppm;72;70;7;6;66;64;35
00023_00026.ppm;79;76;7;7;72;70;35
00023_00027.ppm;92;86;8;8;84;79;35
00023_00028.ppm;103;99;9;9;94;91;35
00023_00029.ppm;125;120;11;10;115;110;35
00024_00015.ppm;36;38;5;5;31;33;35
00024_00016.ppm;38;40;5;5;33;35;35
00024_00017.ppm;39;42;5;6;34;37;35
00024_00018.ppm;40;43;5;6;35;38;35
00024_00019.ppm;42;45;5;5;37;40;35
00024_00020.ppm;43;45;6;6;38;40;35
00024_00021.ppm;44;45;6;5;39;40;35
00024_00022.ppm;46;48;6;6;41;43;35
00024_00023.ppm;45;47;5;5;40;42;35
00024_00024.ppm;47;49;6;6;42;44;35
00024_00025.ppm;47;50;5;5;42;45;35
00024_00026.ppm;50;55;5;6;45;50;35
00024_00027.ppm;53;55;6;6;48;50;35
00024_00028.ppm;55;56;6;6;50;51;35
00024_00029.ppm;59;59;6;5;54;54;35
00025_00015.ppm;43;43;6;6;38;38;35
00025_00016.ppm;44;44;6;5;39;39;35
00025_00017.ppm;46;46;6;6;41;41;35
00025_00018.ppm;48;50;5;6;43;45;35
00025_00019.ppm;50;50;5;5;45;45;35
00025_00020.ppm;54;54;5;5;49;48;35
00025_00021.ppm;58;56;6;5;53;51;35
00025_00022.ppm;61;60;6;6;55;54;35
00025_00023.ppm;63;64;5;6;58;59;35
00025_00024.ppm;70;69;7;6;64;63;35
00025_00025.ppm;74;73;7;6;68;67;35
00025_00026.ppm;83;82;7;7;75;75;35
00025_00027.ppm;88;88;7;7;81;81;35
00025_00028.ppm;98;97;9;8;90;89;35
00025_00029.ppm;116;116;11;11;106;106;35
00026_00015.ppm;44;44;5;5;39;39;35
00026_00016.ppm;45;45;5;5;40;40;35
00026_00017.ppm;46;46;5;5;41;41;35
00026_00018.ppm;49;49;6;6;44;44;35
00026_00019.ppm;52;51;6;5;47;46;35
00026_00020.ppm;52;52;5;5;47;47;35
00026_00021.ppm;57;55;6;5;52;50;35
00026_00022.ppm;64;61;6;6;59;56;35
00026_00023.ppm;72;68;7;6;66;62;35
00026_00024.ppm;80;75;8;7;73;69;35
00026_00025.ppm;85;83;7;8;78;76;35
00026_00026.ppm;87;84;8;7;80;77;35
00026_00027.ppm;104;106;10;10;95;97;35
00026_00028.ppm;117;120;10;11;107;110;35
00026_00029.ppm;130;131;11;11;119;120;35
00027_00015.ppm;38;39;5;6;33;34;35
00027_00016.ppm;39;38;6;5;34;33;35
00027_00017.ppm;41;41;6;5;36;36;35
00027_00018.ppm;40;42;5;5;35;36;35
00027_00019.ppm;42;43;6;6;37;38;35
00027_00020.ppm;43;44;6;6;37;38;35
00027_00021.ppm;43;44;6;6;38;39;35
00027_00022.ppm;43;44;6;6;38;39;35
00027_00023.ppm;42;44;5;6;37;39;35
00027_00024.ppm;42;45;5;6;37;39;35
00027_00025.ppm;43;45;5;5;38;39;35
00027_00026.ppm;44;45;5;5;38;39;35
00027_00027.ppm;45;45;6;5;40;40;35
00027_00028.ppm;46;47;6;6;41;42;35
00027_00029.ppm;48;49;5;5;43;44;35
00028_00015.ppm;41;42;6;6;35;37;35
00028_00016.ppm;43;42;6;5;37;36;35
00028_00017.ppm;42;43;6;5;37;37;35
00028_00018.ppm;43;45;5;6;38;40;35
00028_00019.ppm;45;45;5;5;39;39;35
00028_00020.ppm;47;48;6;5;41;42;35
00028_00021.ppm;48;50;5;6;43;45;35
00028_00022.ppm;49;49;6;5;44;44;35
00028_00023.ppm;51;52;6;6;46;47;35
00028_00024.ppm;52;53;5;6;47;48;35
00028_00025.ppm;55;53;5;5;50;48;35
00028_00026.ppm;57;56;6;6;52;51;35
00028_00027.ppm;57;58;5;6;52;53;35
00028_00028.ppm;56;57;5;6;51;52;35
00028_00029.ppm;58;59;5;6;53;54;35
00029_00015.ppm;47;49;6;6;42;43;35
00029_00016.ppm;47;50;5;6;42;44;35
00029_00017.ppm;49;49;6;5;44;44;35
00029_00018.ppm;49;51;5;5;44;46;35
00029_00019.ppm;50;53;5;6;45;48;35
00029_00020.ppm;51;53;5;5;45;47;35
00029_00021.ppm;52;53;6;5;47;48;35
00029_00022.ppm;52;54;5;5;47;49;35
00029_00023.ppm;54;56;6;5;49;51;35
00029_00024.ppm;55;58;6;6;50;53;35
00029_00025.ppm;56;59;6;6;51;53;35
00029_00026.ppm;57;60;6;6;52;54;35
00029_00027.ppm;58;59;6;5;53;54;35
00029_00028.ppm;61;61;6;5;56;56;35
00029_00029.ppm;63;63;6;6;58;58;35
00030_00015.ppm;35;35;5;5;30;29;35
00030_00016.ppm;38;38;5;6;33;33;35
00030_00017.ppm;39;38;5;5;34;33;35
00030_00018.ppm;41;40;5;6;36;35;35
00030_00019.ppm;45;42;6;6;39;37;35
00030_00020.ppm;46;45;5;6;41;40;35
00030_00021.ppm;50;48;6;6;44;42;35
00030_00022.ppm;52;49;5;5;47;44;35
00030_00023.ppm;54;52;5;6;49;47;35
00030_00024.ppm;58;53;6;5;52;48;35
00030_00025.ppm;61;57;6;6;56;52;35
00030_00026.ppm;69;61;6;5;62;56;35
00030_00027.ppm;73;67;7;6;67;61;35
00030_00028.ppm;76;73;6;7;70;67;35
00030_00029.ppm;83;76;7;6;76;70;35
00031_00015.ppm;34;36;5;6;29;31;35
00031_00016.ppm;35;37;5;6;30;32;35
00031_00017.ppm;36;37;6;6;31;32;35
00031_00018.ppm;36;37;6;5;31;31;35
00031_00019.ppm;37;38;5;5;32;33;35
00031_00020.ppm;39;41;5;6;34;36;35
00031_00021.ppm;41;43;6;6;35;37;35
00031_00022.ppm;41;44;5;6;36;39;35
00031_00023.ppm;43;47;5;6;38;42;35
00031_00024.ppm;47;49;6;5;41;43;35
00031_00025.ppm;48;51;6;6;43;46;35
00031_00026.ppm;50;53;6;6;45;48;35
00031_00027.ppm;52;56;5;5;47;50;35
00031_00028.ppm;56;60;5;6;51;55;35
00031_00029.ppm;60;64;5;6;54;58;35
00032_00015.ppm;39;38;6;5;33;32;35
00032_00016.ppm;40;39;6;5;34;33;35
00032_00017.ppm;40;41;5;6;35;36;35
00032_00018.ppm;41;41;5;5;36;36;35
00032_00019.ppm;44;44;6;6;39;39;35
00032_00020.ppm;46;46;6;5;41;41;35
00032_00021.ppm;47;47;6;5;42;42;35
00032_00022.ppm;47;49;5;6;42;44;35
00032_00023.ppm;51;52;6;6;46;47;35
00032_00024.ppm;52;54;5;6;47;49;35
00032_00025.ppm;54;55;6;6;49;50;35
00032_00026.ppm;57;58;6;5;52;53;35
00032_00027.ppm;59;62;6;5;54;57;35
00032_00028.ppm;63;69;6;7;58;63;35
00032_00029.ppm;68;72;7;6;62;66;35
00033_00015.ppm;42;45;5;6;37;40;35
00033_00016.ppm;44;46;5;5;39;41;35
00033_00017.ppm;46;48;5;5;41;43;35
00033_00018.ppm;48;50;6;6;43;45;35
00033_00019.ppm;49;52;6;6;44;46;35
00033_00020.ppm;51;53;5;5;45;48;35
00033_00021.ppm;54;58;5;6;49;53;35
00033_00022.ppm;60;63;6;6;55;58;35
00033_00023.ppm;65;70;6;7;60;64;35
00033_00024.ppm;70;72;7;7;64;66;35
00033_00025.ppm;74;73;6;6;68;67;35
00033_00026.ppm;84;83;8;8;77;76;35
00033_00027.ppm;90;88;8;8;82;81;35
00033_00028.ppm;104;101;9;9;94;93;35
00033_00029.ppm;117;116;11;10;107;106;35
00034_00015.ppm;37;39;5;5;32;34;35
00034_00016.ppm;37;40;5;6;32;35;35
00034_00017.ppm;39;40;6;5;33;35;35
00034_00018.ppm;39;41;6;5;34;36;35
00034_00019.ppm;38;43;5;6;33;38;35
00034_00020.ppm;39;43;6;5;34;37;35
00034_00021.ppm;39;44;6;6;34;39;35
00034_00022.ppm;39;44;6;5;34;39;35
00034_00023.ppm;39;46;5;6;33;40;35
00034_00024.ppm;41;46;6;5;35;40;35
00034_00025.ppm;41;46;5;5;35;41;35
00034_00026.ppm;42;48;6;5;37;42;35
00034_00027.ppm;41;48;5;5;36;43;35
00034_00028.ppm;42;50;5;6;36;45;35
00034_00029.ppm;42;52;5;6;37;46;35
00035_00015.ppm;37;35;5;5;32;30;35
00035_00016.ppm;37;36;5;6;32;31;35
00035_00017.ppm;39;39;5;6;33;33;35
00035_00018.ppm;39;38;5;5;34;33;35
00035_00019.ppm;42;41;6;6;36;35;35
00035_00020.ppm;43;41;6;5;38;36;35
00035_00021.ppm;44;43;6;5;39;37;35
00035_00022.ppm;47;44;6;5;41;39;35
00035_00023.ppm;48;46;5;5;42;41;35
00035_00024.ppm;51;49;5;5;45;44;35
00035_00025.ppm;54;54;5;6;49;49;35
00035_00026.ppm;59;59;6;6;54;53;35
00035_00027.ppm;67;64;6;5;61;58;35
00035_00028.ppm;75;73;7;7;69;67;35
00035_00029.ppm;93;89;8;8;84;82;35
00036_00015.ppm;39;39;5;6;34;34;35
00036_00016.ppm;41;41;5;6;36;36;35
00036_00017.ppm;41;40;5;5;36;35;35
00036_00018.ppm;43;42;5;5;38;37;35
00036_00019.ppm;45;44;5;5;40;39;35
00036_00020.ppm;48;46;6;5;43;41;35
00036_00021.ppm;48;48;5;6;43;43;35
00036_00022.ppm;50;50;5;6;45;45;35
00036_00023.ppm;54;52;6;6;49;47;35
00036_00024.ppm;57;56;5;6;52;51;35
00036_00025.ppm;60;58;5;5;55;53;35
00036_00026.ppm;68;62;7;5;62;57;35
00036_00027.ppm;75;71;6;6;69;65;35
00036_00028.ppm;81;75;8;7;74;69;35
00036_00029.ppm;88;82;8;8;81;75;35
00037_00015.ppm;43;49;5;5;38;44;35
00037_00016.ppm;45;50;5;5;39;45;35
00037_00017.ppm;48;53;6;5;43;47;35
00037_00018.ppm;50;54;6;6;44;49;35
00037_00019.ppm;51;57;5;6;46;51;35
00037_00020.ppm;53;57;5;5;47;51;35
00037_00021.ppm;55;60;5;6;50;55;35
00037_00022.ppm;57;61;6;6;52;56;35
00037_00023.ppm;58;62;5;5;53;57;35
00037_00024.ppm;61;65;6;6;55;59;35
00037_00025.ppm;62;68;5;6;57;62;35
00037_00026.ppm;63;70;5;6;58;64;35
00037_00027.ppm;70;75;7;7;64;69;35
00037_00028.ppm;71;76;6;6;65;70;35
00037_00029.ppm;76;83;7;8;70;76;35
00038_00015.ppm;37;36;6;5;31;31;35
00038_00016.ppm;37;37;5;5;31;32;35
00038_00017.ppm;39;39;5;6;33;34;35
00038_00018.ppm;40;41;6;6;35;35;35
00038_00019.ppm;41;42;6;6;35;37;35
00038_00020.ppm;39;42;5;6;34;37;35
00038_00021.ppm;42;44;6;6;37;39;35
00038_00022.ppm;45;47;6;5;40;42;35
00038_00023.ppm;47;49;6;5;42;44;35
