Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00008_00024.ppm;59;61;5;6;54;56;39
00008_00025.ppm;64;63;6;5;59;58;39
00008_00026.ppm;71;71;6;6;65;65;39
00008_00027.ppm;80;81;7;7;73;74;39
00008_00028.ppm;86;92;7;9;79;84;39
00008_00029.ppm;98;105;8;9;90;96;39
00009_00015.ppm;38;39;6;5;33;34;39
00009_00016.ppm;38;41;5;5;33;35;39
00009_00017.ppm;40;43;6;6;35;38;39
00009_00018.ppm;41;45;5;6;35;39;39
00009_00019.ppm;42;45;6;6;37;40;39
00009_00020.ppm;42;46;5;6;37;41;39
00009_00021.ppm;43;48;5;6;38;43;39
00009_00022.ppm;47;51;6;6;42;46;39
00009_00023.ppm;49;53;5;5;44;48;39
00009_00024.ppm;52;58;5;6;47;52;39
00009_00025.ppm;56;61;5;6;51;56;39
00009_00026.ppm;62;69;5;7;57;63;39
00009_00027.ppm;68;71;7;6;62;65;39
00009_00028.ppm;73;81;6;8;67;74;39
00009_00029.ppm;84;89;8;8;77;82;39
