Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00003_00017.ppm;36;36;6;6;31;30;5
00003_00018.ppm;37;36;6;6;32;31;5
00003_00019.ppm;38;37;6;6;33;32;5
00003_00020.ppm;39;39;6;6;34;33;5
00003_00021.ppm;41;41;6;6;36;36;5
00003_00022.ppm;42;41;6;5;37;36;5
00003_00023.ppm;43;44;6;6;38;39;5
00003_00024.ppm;45;46;6;6;39;40;5
00003_00025.ppm;45;45;6;5;40;40;5
00003_00026.ppm;47;47;5;5;41;42;5
00003_00027.ppm;48;49;5;5;43;44;5
00003_00028.ppm;50;51;6;6;45;46;5
00003_00029.ppm;52;54;5;6;47;49;5
00004_00015.ppm;37;39;5;6;31;34;5
00004_00016.ppm;37;39;5;5;32;34;5
00004_00017.ppm;39;42;5;6;34;37;5
00004_00018.ppm;40;43;5;6;35;38;5
00004_00019.ppm;42;44;5;5;37;39;5
00004_00020.ppm;45;46;6;5;40;41;5
00004_00021.ppm;48;49;6;5;43;44;5
00004_00022.ppm;50;51;6;5;45;46;5
00004_00023.ppm;52;54;6;6;47;49;5
00004_00024.ppm;54;58;5;6;49;52;5
00004_00025.ppm;60;62;6;6;54;57;5
00004_00026.ppm;64;69;6;6;59;63;5
00004_00027.ppm;71;76;6;6;65;69;5
00004_00028.ppm;75;81;7;7;69;74;5
00004_00029.ppm;86;93;7;8;79;85;5
00005_00015.ppm;35;36;6;6;30;31;5
00005_00016.ppm;35;36;5;5;29;30;5
00005_00017.ppm;36;37;5;5;31;32;5
00005_00018.ppm;38;39;6;6;33;34;5
00005_00019.ppm;39;39;6;5;34;34;5
00005_00020.ppm;40;41;6;6;35;36;5
00005_00021.ppm;40;43;6;6;35;38;5
00005_00022.ppm;41;44;6;6;36;39;5
00005_00023.ppm;41;45;5;6;35;39;5
00005_00024.ppm;41;44;5;5;36;39;5
00005_00025.ppm;43;48;5;6;38;42;5
00005_00026.ppm;45;48;5;5;39;42;5
00005_00027.ppm;47;50;6;6;42;45;5
00005_00028.ppm;48;50;6;5;43;45;5
00005_00029.ppm;50;53;5;5;45;48;5
00006_00015.ppm;44;45;5;6;39;40;5
00006_00016.ppm;48;48;5;5;43;43;5
00006_00017.ppm;50;50;5;5;45;45;5
00006_00018.ppm;53;52;6;5;48;47;5
00006_00019.ppm;53;54;5;6;48;49;5
00006_00020.ppm;55;55;5;5;50;50;5
00006_00021.ppm;58;59;5;6;53;54;5
00006_00022.ppm;64;64;6;6;59;59;5
00006_00023.ppm;69;68;7;6;63;62;5
00006_00024.ppm;71;71;6;6;65;65;5
00006_00025.ppm;83;84;7;7;76;77;5
00006_00026.ppm;92;94;9;9;84;86;5
00006_00027.ppm;99;105;8;10;91;96;5
00006_00028.ppm;108;117;9;11;99;107;5
00006_00029.ppm;124;135;11;12;114;124;5
00007_00015.ppm;41;41;6;6;36;36;5
00007_00016.ppm;41;41;6;6;36;36;5
00007_00017.ppm;42;41;6;5;37;36;5
00007_00018.ppm;42;42;5;5;37;37;5
00007_00019.ppm;44;45;6;5;39;40;5
00007_00020.ppm;44;47;5;6;39;42;5
00007_00021.ppm;46;49;5;6;41;44;5
00007_00022.ppm;49;51;6;6;44;46;5
00007_00023.ppm;51;53;6;6;46;48;5
00007_00024.ppm;52;55;5;6;47;50;5
00007_00025.ppm;54;56;5;5;49;51;5
00007_00026.ppm;57;59;6;6;52;54;5
00007_00027.ppm;59;61;6;5;54;56;5
00007_00028.ppm;60;64;5;5;55;59;5
00007_00029.ppm;63;69;5;6;58;63;5
00008_00015.ppm;43;44;5;6;38;39;5
00008_00016.ppm;46;46;6;6;41;41;5
00008_00017.ppm;48;48;6;6;43;43;5
00008_00018.ppm;50;49;6;5;45;44;5
00008_00019.ppm;54;53;6;5;49;48;5
00008_00020.ppm;56;55;6;5;51;50;5
00008_00021.ppm;59;58;6;5;54;53;5
00008_00022.ppm;62;62;6;6;57;57;5
00008_00023.ppm;64;64;5;5;59;59;5
00008_00024.ppm;70;70;7;7;64;64;5
00008_00025.ppm;74;73;7;6;68;67;5
00008_00026.ppm;82;82;7;7;75;75;5
00008_00027.ppm;98;100;8;9;90;92;5
00008_00028.ppm;108;112;9;10;99;103;5
00008_00029.ppm;120;130;4;11;109;119;5
00009_00015.ppm;44;45;5;6;39;40;5
00009_00016.ppm;47;47;6;6;42;42;5
00009_00017.ppm;49;48;6;5;44;43;5
00009_00018.ppm;51;51;5;5;46;46;5
00009_00019.ppm;54;53;6;5;49;48;5
00009_00020.ppm;55;56;5;6;50;51;5
00009_00021.ppm;60;60;5;5;55;55;5
00009_00022.ppm;64;63;6;5;59;58;5
00009_00023.ppm;69;69;7;7;63;63;5
00009_00024.ppm;72;71;7;6;66;65;5
00009_00025.ppm;81;81;8;8;74;74;5
00009_00026.ppm;86;86;8;8;79;79;5
00009_00027.ppm;105;108;10;9;96;99;5
00009_00028.ppm;116;120;10;10;106;110;5
00009_00029.ppm;134;140;12;13;123;128;5
00010_00015.ppm;39;39;6;6;33;33;5
00010_00016.ppm;39;38;6;5;34;33;5
00010_00017.ppm;39;39;5;5;34;34;5
00010_00018.ppm;40;41;5;5;35;35;5
00010_00019.ppm;43;42;6;5;37;36;5
00010_00020.ppm;44;44;6;6;39;39;5
00010_00021.ppm;46;46;6;6;41;41;5
00010_00022.ppm;48;48;6;6;43;43;5
00010_00023.ppm;50;50;6;6;45;45;5
00010_00024.ppm;52;51;6;5;47;46;5
00010_00025.ppm;53;53;5;5;48;48;5
00010_00026.ppm;55;57;5;6;50;51;5
00010_00027.ppm;58;59;6;6;53;54;5
00010_00028.ppm;57;58;6;5;52;52;5
00010_00029.ppm;62;64;6;6;57;59;5
00011_00015.ppm;45;48;6;6;40;42;5
00011_00016.ppm;44;46;5;5;39;41;5
00011_00017.ppm;48;49;6;5;43;44;5
00011_00018.ppm;48;50;5;5;43;45;5
00011_00019.ppm;53;54;6;6;48;49;5
00011_00020.ppm;55;55;6;5;50;50;5
00011_00021.ppm;57;58;6;6;52;53;5
00011_00022.ppm;58;60;5;6;53;55;5
00011_00023.ppm;61;62;6;5;56;57;5
00011_00024.ppm;67;70;6;6;61;64;5
00011_00025.ppm;74;77;7;7;68;71;5
00011_00026.ppm;76;82;6;7;70;75;5
00011_00027.ppm;86;93;7;8;79;85;5
00011_00028.ppm;96;103;8;9;88;94;5
00011_00029.ppm;111;129;9;11;102;118;5
00012_00015.ppm;42;43;5;5;37;37;5
00012_00016.ppm;45;45;6;6;40;40;5
00012_00017.ppm;45;45;5;5;40;40;5
00012_00018.ppm;48;48;6;6;43;43;5
00012_00019.ppm;50;50;5;5;45;45;5
00012_00020.ppm;54;54;5;5;49;49;5
00012_00021.ppm;55;56;5;5;50;50;5
00012_00022.ppm;59;59;5;5;54;54;5
00012_00023.ppm;64;65;5;6;59;60;5
00012_00024.ppm;71;72;6;7;65;66;5
00012_00025.ppm;76;77;6;7;70;71;5
00012_00026.ppm;86;86;8;8;79;79;5
00012_00027.ppm;98;98;9;9;90;90;5
00012_00028.ppm;111;111;9;9;102;102;5
00012_00029.ppm;123;123;10;10;113;113;5
00013_00015.ppm;39;39;5;5;33;33;5
00013_00016.ppm;41;39;6;5;35;34;5
00013_00017.ppm;42;41;6;5;37;36;5
00013_00018.ppm;44;43;6;5;39;38;5
00013_00019.ppm;45;46;5;6;40;41;5
00013_00020.ppm;47;47;6;6;42;42;5
00013_00021.ppm;46;46;5;5;41;41;5
00013_00022.ppm;50;49;6;5;45;44;5
00013_00023.ppm;52;52;5;5;47;47;5
00013_00024.ppm;54;54;6;6;49;49;5
00013_00025.ppm;57;56;6;5;52;51;5
00013_00026.ppm;59;59;5;5;54;54;5
00013_00027.ppm;65;64;6;5;60;59;5
00013_00028.ppm;69;68;7;6;63;62;5
00013_00029.ppm;75;74;6;6;69;68;5
00014_00015.ppm;40;39;6;5;35;34;5
00014_00016.ppm;43;40;6;5;38;35;5
00014_00017.ppm;43;42;6;5;38;37;5
00014_00018.ppm;45;45;6;6;40;40;5
00014_00019.ppm;45;46;5;6;40;41;5
00014_00020.ppm;47;46;6;5;42;41;5
00014_00021.ppm;50;49;6;5;45;44;5
00014_00022.ppm;51;51;5;5;46;46;5
00014_00023.ppm;53;52;6;5;48;47;5
00014_00024.ppm;57;56;6;5;52;51;5
00014_00025.ppm;59;60;5;6;54;55;5
00014_00026.ppm;61;61;5;5;56;56;5
00014_00027.ppm;67;67;6;6;61;61;5
00014_00028.ppm;72;72;6;6;66;66;5
00014_00029.ppm;75;76;6;7;69;70;5
00015_00015.ppm;45;44;6;5;40;39;5
00015_00016.ppm;48;48;6;6;43;43;5
00015_00017.ppm;50;51;5;6;45;46;5
00015_00018.ppm;53;53;6;6;48;48;5
00015_00019.ppm;56;56;6;6;51;51;5
00015_00020.ppm;58;59;5;5;53;54;5
00015_00021.ppm;61;61;6;5;56;56;5
00015_00022.ppm;65;69;6;7;60;63;5
00015_00023.ppm;72;75;6;7;66;69;5
00015_00024.ppm;81;83;7;7;74;76;5
00015_00025.ppm;93;93;9;8;85;85;5
00015_00026.ppm;105;108;10;10;96;99;5
00015_00027.ppm;120;124;11;11;110;114;5
00015_00028.ppm;130;136;11;12;119;125;5
00015_00029.ppm;161;168;14;15;148;154;5
00016_00015.ppm;43;43;5;5;38;38;5
00016_00016.ppm;43;43;6;6;38;38;5
00016_00017.ppm;43;43;6;6;38;38;5
00016_00018.ppm;46;47;5;6;41;42;5
00016_00019.ppm;48;47;6;5;43;42;5
00016_00020.ppm;50;50;5;5;45;45;5
00016_00021.ppm;53;54;5;6;48;49;5
00016_00022.ppm;56;57;5;6;51;52;5
00016_00023.ppm;61;60;6;5;56;55;5
00016_00024.ppm;65;64;6;5;60;59;5
00016_00025.ppm;73;74;6;7;67;68;5
00016_00026.ppm;82;81;8;7;75;74;5
00016_00027.ppm;86;87;7;8;79;80;5
00016_00028.ppm;100;100;8;8;92;92;5
00016_00029.ppm;120;119;11;10;110;109;5
00017_00015.ppm;47;47;5;5;42;42;5
00017_00016.ppm;48;47;6;5;43;42;5
00017_00017.ppm;51;51;6;6;46;46;5
00017_00018.ppm;52;52;5;5;47;47;5
00017_00019.ppm;54;55;5;6;49;50;5
00017_00020.ppm;57;57;6;6;52;52;5
00017_00021.ppm;59;59;6;6;54;54;5
00017_00022.ppm;63;58;6;5;58;53;5
00017_00023.ppm;63;63;5;5;58;58;5
00017_00024.ppm;70;70;6;6;64;64;5
00017_00025.ppm;79;80;7;8;72;73;5
00017_00026.ppm;83;83;8;8;76;76;5
00017_00027.ppm;94;94;8;8;86;86;5
00017_00028.ppm;107;106;10;9;98;97;5
00017_00029.ppm;116;115;11;10;106;105;5
00018_00015.ppm;33;33;5;6;27;28;5
00018_00016.ppm;35;35;6;6;30;30;5
00018_00017.ppm;35;36;5;6;30;31;5
00018_00018.ppm;35;36;5;6;30;31;5
00018_00019.ppm;37;37;6;6;32;32;5
00018_00020.ppm;36;37;5;6;31;32;5
00018_00021.ppm;38;38;6;6;33;33;5
00018_00022.ppm;38;37;6;5;33;32;5
00018_00023.ppm;39;39;6;6;34;34;5
00018_00024.ppm;39;40;5;6;34;35;5
00018_00025.ppm;40;40;5;5;35;35;5
00018_00026.ppm;43;43;5;6;38;38;5
00018_00027.ppm;45;44;5;5;40;39;5
00018_00028.ppm;47;44;6;5;42;39;5
00018_00029.ppm;48;47;5;5;43;42;5
00019_00015.ppm;41;41;5;5;35;35;5
00019_00016.ppm;43;44;5;6;38;39;5
00019_00017.ppm;44;45;5;6;39;40;5
00019_00018.ppm;46;45;5;5;40;40;5
00019_00019.ppm;48;48;6;6;43;43;5
00019_00020.ppm;49;48;6;5;44;43;5
00019_00021.ppm;50;49;6;5;45;44;5
00019_00022.ppm;52;52;6;6;47;47;5
00019_00023.ppm;53;53;5;5;48;48;5
00019_00024.ppm;55;55;5;5;50;50;5
00019_00025.ppm;62;60;6;6;57;55;5
00019_00026.ppm;64;62;5;5;59;57;5
00019_00027.ppm;70;67;7;6;64;61;5
00019_00028.ppm;72;70;6;6;66;64;5
00019_00029.ppm;80;75;7;7;73;69;5
00020_00015.ppm;34;33;6;6;29;28;5
00020_00016.ppm;34;34;5;6;29;29;5
00020_00017.ppm;35;34;5;5;30;29;5
00020_00018.ppm;36;35;6;6;31;30;5
00020_00019.ppm;37;35;6;5;31;29;5
00020_00020.ppm;36;36;5;6;31;31;5
00020_00021.ppm;37;36;5;5;32;31;5
00020_00022.ppm;38;38;5;6;33;33;5
00020_00023.ppm;39;39;5;6;33;33;5
00020_00024.ppm;40;38;6;5;35;33;5
00020_00025.ppm;42;40;5;5;37;35;5
00020_00026.ppm;45;42;6;6;40;37;5
00020_00027.ppm;47;42;6;5;42;37;5
00020_00028.ppm;47;43;5;5;42;38;5
00020_00029.ppm;48;44;5;5;43;39;5
00021_00015.ppm;41;40;6;5;36;35;5
00021_00016.ppm;43;42;6;5;37;36;5
00021_00017.ppm;43;44;5;6;38;39;5
00021_00018.ppm;45;45;6;6;40;40;5
00021_00019.ppm;45;45;5;5;40;40;5
00021_00020.ppm;47;47;6;6;42;42;5
00021_00021.ppm;47;47;5;5;42;42;5
00021_00022.ppm;49;49;5;5;44;44;5
00021_00023.ppm;51;51;5;5;46;46;5
00021_00024.ppm;54;55;6;6;49;50;5
00021_00025.ppm;55;57;5;6;50;52;5
00021_00026.ppm;57;58;5;5;52;53;5
00021_00027.ppm;59;61;5;5;54;56;5
00021_00028.ppm;63;65;5;6;58;60;5
00021_00029.ppm;72;72;6;7;66;66;5
00022_00015.ppm;42;43;5;6;37;38;5
00022_00016.ppm;43;43;6;6;38;38;5
00022_00017.ppm;44;45;5;6;39;40;5
00022_00018.ppm;46;47;5;6;41;42;5
00022_00019.ppm;48;48;5;5;43;43;5
00022_00020.ppm;48;48;5;5;43;43;5
00022_00021.ppm;51;50;6;5;46;45;5
00022_00022.ppm;53;52;6;5;48;47;5
00022_00023.ppm;56;56;5;5;51;51;5
00022_00024.ppm;63;63;6;6;58;58;5
00022_00025.ppm;69;69;7;7;63;63;5
00022_00026.ppm;70;71;6;7;64;65;5
00022_00027.ppm;74;75;6;7;68;69;5
00022_00028.ppm;81;81;8;8;74;74;5
00022_00029.ppm;86;87;7;8;79;80;5
00023_00015.ppm;38;38;5;5;33;33;5
00023_00016.ppm;41;40;6;5;36;35;5
00023_00017.ppm;43;42;6;5;38;37;5
00023_00018.ppm;45;44;6;5;40;39;5
00023_00019.ppm;47;46;6;5;42;41;5
00023_00020.ppm;46;47;5;6;41;42;5
00023_00021.ppm;48;48;5;5;43;43;5
00023_00022.ppm;51;51;6;6;46;46;5
00023_00023.ppm;52;53;5;6;47;48;5
00023_00024.ppm;57;57;6;6;52;52;5
00023_00025.ppm;59;59;6;6;54;54;5
00023_00026.ppm;64;64;5;5;59;59;5
00023_00027.ppm;74;74;6;6;68;68;5
00023_00028.ppm;76;76;6;6;70;70;5
00023_00029.ppm;88;88;7;7;81;81;5
00024_00015.ppm;37;36;6;5;32;31;5
00024_00016.ppm;37;37;6;6;32;32;5
00024_00017.ppm;37;36;6;5;32;31;5
00024_00018.ppm;38;38;5;5;33;33;5
00024_00019.ppm;41;41;6;6;36;36;5
00024_00020.ppm;41;41;6;6;36;36;5
00024_00021.ppm;40;41;5;6;35;36;5
00024_00022.ppm;43;42;6;5;38;37;5
00024_00023.ppm;47;46;6;5;42;41;5
00024_00024.ppm;49;49;6;6;44;44;5
00024_00025.ppm;49;48;6;5;44;43;5
00024_00026.ppm;50;51;5;6;45;46;5
00024_00027.ppm;54;55;5;6;49;50;5
00024_00028.ppm;54;55;5;6;49;50;5
00024_00029.ppm;56;57;5;6;51;52;5
00025_00015.ppm;32;32;5;5;27;27;5
00025_00016.ppm;34;34;5;5;29;29;5
00025_00017.ppm;36;36;5;5;31;31;5
00025_00018.ppm;36;37;5;6;31;32;5
00025_00019.ppm;38;39;5;6;33;34;5
00025_00020.ppm;39;39;6;6;34;34;5
00025_00021.ppm;41;41;6;6;36;36;5
00025_00022.ppm;41;40;6;5;36;35;5
00025_00023.ppm;42;43;5;6;37;38;5
00025_00024.ppm;42;42;5;5;37;37;5
00025_00025.ppm;43;42;6;5;38;37;5
00025_00026.ppm;42;42;5;5;37;37;5
00025_00027.ppm;47;47;6;6;42;42;5
00025_00028.ppm;48;48;5;5;43;43;5
00025_00029.ppm;49;49;6;6;44;44;5
00026_00015.ppm;38;35;6;6;33;29;5
00026_00016.ppm;38;34;5;5;33;29;5
00026_00017.ppm;39;35;6;6;34;30;5
00026_00018.ppm;39;34;5;5;34;29;5
00026_00019.ppm;41;36;6;6;36;31;5
00026_00020.ppm;43;37;6;5;38;32;5
00026_00021.ppm;43;39;5;6;38;34;5
00026_00022.ppm;45;40;6;6;40;34;5
00026_00023.ppm;45;39;5;5;40;33;5
00026_00024.ppm;47;41;5;6;41;35;5
00026_00025.ppm;47;42;5;6;42;36;5
00026_00026.ppm;48;41;5;5;43;36;5
00026_00027.ppm;50;43;6;6;45;38;5
00026_00028.ppm;53;45;6;6;48;40;5
00026_00029.ppm;55;46;5;5;49;41;5
00027_00015.ppm;38;38;5;6;33;33;5
00027_00016.ppm;40;40;5;5;35;35;5
00027_00017.ppm;41;41;6;5;36;36;5
00027_00018.ppm;43;43;6;6;38;38;5
00027_00019.ppm;47;43;6;5;42;38;5
00027_00020.ppm;48;46;5;6;43;41;5
00027_00021.ppm;52;48;6;5;47;43;5
00027_00022.ppm;54;51;6;6;49;46;5
00027_00023.ppm;57;54;6;6;51;49;5
00027_00024.ppm;61;59;6;6;56;53;5
00027_00025.ppm;71;63;7;5;64;58;5
00027_00026.ppm;83;74;8;7;76;67;5
00027_00027.ppm;93;79;8;7;84;72;5
00027_00028.ppm;109;89;9;8;100;82;5
00027_00029.ppm;136;106;12;10;124;96;5
00028_00015.ppm;43;40;6;5;38;35;5
00028_00016.ppm;43;40;6;5;38;35;5
00028_00017.ppm;43;40;6;5;38;35;5
00028_00018.ppm;45;39;5;5;40;34;5
00028_00019.ppm;47;42;6;6;42;37;5
00028_00020.ppm;45;41;5;5;40;36;5
00028_00021.ppm;48;43;6;5;43;38;5
00028_00022.ppm;50;44;6;5;45;39;5
00028_00023.ppm;51;47;6;6;46;42;5
00028_00024.ppm;52;48;6;5;47;43;5
00028_00025.ppm;53;50;5;5;48;45;5
00028_00026.ppm;56;52;6;5;51;47;5
00028_00027.ppm;60;57;6;6;55;52;5
00028_00028.ppm;64;59;6;5;59;54;5
00028_00029.ppm;69;63;7;6;63;58;5
00029_00015.ppm;37;38;6;6;32;33;5
00029_00016.ppm;38;38;6;5;33;33;5
00029_00017.ppm;38;40;5;6;33;35;5
00029_00018.ppm;39;40;6;6;34;35;5
00029_00019.ppm;40;41;6;6;35;36;5
00029_00020.ppm;41;40;5;5;36;35;5
00029_00021.ppm;44;40;6;5;39;35;5
00029_00022.ppm;46;43;6;6;41;38;5
00029_00023.ppm;49;45;5;5;44;40;5
00029_00024.ppm;51;47;6;6;46;42;5
00029_00025.ppm;52;49;5;6;47;44;5
00029_00026.ppm;55;53;5;6;50;48;5
00029_00027.ppm;57;56;5;6;52;51;5
00029_00028.ppm;63;59;5;6;58;54;5
00029_00029.ppm;75;68;7;6;69;62;5
00030_00015.ppm;38;39;5;6;33;34;5
00030_00016.ppm;39;38;6;5;34;33;5
00030_00017.ppm;40;39;6;5;35;34;5
00030_00018.ppm;43;42;6;5;38;37;5
00030_00019.ppm;43;42;6;5;38;37;5
00030_00020.ppm;44;44;6;6;39;39;5
00030_00021.ppm;44;44;5;5;39;39;5
00030_00022.ppm;46;45;5;6;41;40;5
00030_00023.ppm;47;46;5;5;42;41;5
00030_00024.ppm;49;49;5;6;44;44;5
00030_00025.ppm;50;50;5;6;45;45;5
00030_00026.ppm;52;51;5;5;47;46;5
00030_00027.ppm;54;53;5;6;49;48;5
00030_00028.ppm;60;59;6;6;55;54;5
00030_00029.ppm;62;60;5;5;57;55;5
00031_00015.ppm;34;34;5;5;29;29;5
00031_00016.ppm;36;37;5;5;31;32;5
00031_00017.ppm;37;39;5;6;32;34;5
00031_00018.ppm;38;39;5;6;32;34;5
00031_00019.ppm;39;41;5;6;34;36;5
00031_00020.ppm;41;42;6;5;36;36;5
00031_00021.ppm;43;44;6;6;38;39;5
00031_00022.ppm;45;45;6;5;40;40;5
00031_00023.ppm;45;47;5;6;40;42;5
00031_00024.ppm;48;50;6;6;43;45;5
00031_00025.ppm;49;52;5;6;44;47;5
00031_00026.ppm;54;55;6;5;49;50;5
00031_00027.ppm;57;59;5;5;52;54;5
00031_00028.ppm;59;61;5;5;54;56;5
00031_00029.ppm;64;69;5;6;59;63;5
00032_00015.ppm;35;37;5;6;29;31;5
00032_00016.ppm;35;37;5;6;30;32;5
00032_00017.ppm;36;37;5;5;31;32;5
00032_00018.ppm;38;39;6;6;33;34;5
00032_00019.ppm;40;40;6;5;35;35;5
00032_00020.ppm;41;42;6;6;36;37;5
00032_00021.ppm;41;43;5;5;36;37;5
00032_00022.ppm;44;45;6;6;39;40;5
00032_00023.ppm;45;45;6;5;40;40;5
00032_00024.ppm;48;49;6;6;43;44;5
00032_00025.ppm;49;51;5;6;44;46;5
00032_00026.ppm;52;53;6;6;46;47;5
00032_00027.ppm;55;56;6;6;50;51;5
00032_00028.ppm;61;61;6;5;55;55;5
00032_00029.ppm;62;64;5;6;57;59;5
00033_00015.ppm;35;37;6;6;30;32;5
00033_00016.ppm;35;37;6;5;30;31;5
00033_00017.ppm;36;37;6;5;31;32;5
00033_00018.ppm;38;40;6;6;32;34;5
00033_00019.ppm;38;41;5;6;33;36;5
00033_00020.ppm;40;42;6;6;35;37;5
00033_00021.ppm;40;43;5;6;35;38;5
00033_00022.ppm;44;45;6;5;38;40;5
00033_00023.ppm;46;49;6;6;40;43;5
00033_00024.ppm;48;51;6;6;43;46;5
00033_00025.ppm;50;52;6;5;45;47;5
00033_00026.ppm;52;54;6;5;46;49;5
00033_00027.ppm;53;56;6;5;48;51;5
00033_00028.ppm;56;61;5;6;50;56;5
00033_00029.ppm;60;66;5;6;54;60;5
00034_00015.ppm;37;36;6;5;31;31;5
00034_00016.ppm;34;37;5;6;29;32;5
00034_00017.ppm;37;38;6;5;32;33;5
00034_00018.ppm;36;38;5;5;31;33;5
00034_00019.ppm;39;40;6;5;34;35;5
00034_00020.ppm;38;41;5;5;33;36;5
00034_00021.ppm;41;43;6;6;35;38;5
00034_00022.ppm;40;43;5;5;35;38;5
00034_00023.ppm;42;46;5;6;36;41;5
00034_00024.ppm;43;47;5;6;38;42;5
00034_00025.ppm;47;50;6;5;42;45;5
00034_00026.ppm;47;51;6;6;42;46;5
00034_00027.ppm;50;55;6;6;45;50;5
00034_00028.ppm;52;57;6;6;47;52;5
00034_00029.ppm;55;59;5;5;50;54;5
00035_00015.ppm;44;42;6;5;39;37;5
00035_00016.ppm;44;43;5;5;39;38;5
00035_00017.ppm;47;46;6;6;41;41;5
00035_00018.ppm;49;50;6;6;44;44;5
00035_00019.ppm;51;50;6;6;46;45;5
00035_00020.ppm;54;54;6;6;48;48;5
00035_00021.ppm;58;58;6;5;52;53;5
00035_00022.ppm;59;61;5;5;54;56;5
00035_00023.ppm;62;65;5;6;57;60;5
00035_00024.ppm;70;73;6;6;64;67;5
00035_00025.ppm;76;82;6;7;70;74;5
00035_00026.ppm;92;97;8;9;84;89;5
00035_00027.ppm;99;105;9;10;91;96;5
00035_00028.ppm;112;120;10;10;103;110;5
00035_00029.ppm;140;153;13;13;128;140;5
00036_00015.ppm;38;37;5;5;33;32;5
00036_00016.ppm;40;38;6;5;35;33;5
00036_00017.ppm;42;40;6;5;37;35;5
00036_00018.ppm;43;41;6;5;38;36;5
00036_00019.ppm;45;45;5;6;39;39;5
00036_00020.ppm;46;46;5;6;40;40;5
00036_00021.ppm;47;47;5;6;41;41;5
00036_00022.ppm;49;49;5;6;43;43;5
00036_00023.ppm;50;50;5;6;45;45;5
00036_00024.ppm;54;53;5;5;49;48;5
00036_00025.ppm;57;55;6;5;52;50;5
00036_00026.ppm;58;58;5;6;53;53;5
00036_00027.ppm;69;68;7;7;63;62;5
00036_00028.ppm;73;71;7;6;67;65;5
00036_00029.ppm;84;82;8;7;77;75;5
00037_00015.ppm;35;32;6;5;30;27;5
00037_00016.ppm;36;33;5;5;30;28;5
00037_00017.ppm;37;33;6;5;32;28;5
00037_00018.ppm;37;34;5;5;32;29;5
00037_00019.ppm;39;35;6;5;34;30;5
00037_00020.ppm;40;37;6;6;35;32;5
00037_00021.ppm;42;37;6;5;36;32;5
00037_00022.ppm;41;39;5;6;36;34;5
00037_00023.ppm;43;39;5;5;37;34;5
00037_00024.ppm;45;40;6;5;40;35;5
00037_00025.ppm;47;43;5;5;42;38;5
00037_00026.ppm;49;45;5;6;43;40;5
00037_00027.ppm;51;46;6;5;46;41;5
00037_00028.ppm;52;49;5;6;47;44;5
00037_00029.ppm;54;50;6;6;49;45;5
00038_00015.ppm;36;38;5;6;31;33;5
00038_00016.ppm;37;39;5;6;32;34;5
00038_00017.ppm;38;39;5;5;32;33;5
00038_00018.ppm;39;39;5;5;33;34;5
00038_00019.ppm;40;40;6;5;35;35;5
00038_00020.ppm;42;43;6;6;37;38;5
00038_00021.ppm;43;44;6;6;38;39;5
00038_00022.ppm;48;53;6;6;43;48;5
00038_00023.ppm;44;46;5;5;39;41;5
