Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00005_00016.ppm;33;34;6;5;28;29;32
00005_00017.ppm;32;35;5;6;27;30;32
00005_00018.ppm;33;34;6;5;28;29;32
00005_00019.ppm;32;35;5;6;27;30;32
00005_00020.ppm;32;35;5;6;27;30;32
00005_00021.ppm;34;35;6;5;29;30;32
00005_00022.ppm;35;37;6;6;29;31;32
00005_00023.ppm;34;37;5;6;29;32;32
00005_00024.ppm;36;39;6;5;31;33;32
00005_00025.ppm;37;40;6;5;32;34;32
00005_00026.ppm;38;41;6;5;33;35;32
00005_00027.ppm;39;42;6;5;34;37;32
00005_00028.ppm;39;43;5;5;33;38;32
00005_00029.ppm;40;45;6;6;35;40;32
00006_00015.ppm;38;37;6;5;33;32;32
00006_00016.ppm;39;39;5;5;34;34;32
00006_00017.ppm;39;40;5;5;34;34;32
00006_00018.ppm;40;41;5;6;35;36;32
00006_00019.ppm;43;42;6;5;37;36;32
00006_00020.ppm;44;43;6;5;39;38;32
00006_00021.ppm;45;48;5;6;40;43;32
00006_00022.ppm;47;49;5;5;42;44;32
00006_00023.ppm;50;52;6;6;45;47;32
00006_00024.ppm;52;54;6;6;47;49;32
00006_00025.ppm;53;56;5;6;48;51;32
00006_00026.ppm;56;58;6;6;51;53;32
00006_00027.ppm;65;64;6;5;60;59;32
00006_00028.ppm;72;72;6;7;66;66;32
00006_00029.ppm;76;75;6;6;70;69;32
00007_00015.ppm;36;37;6;6;31;32;32
00007_00016.ppm;36;37;5;6;30;31;32
00007_00017.ppm;38;37;5;5;32;32;32
00007_00018.ppm;40;39;6;5;35;34;32
00007_00019.ppm;41;40;6;5;36;35;32
00007_00020.ppm;42;42;5;6;36;37;32
00007_00021.ppm;45;44;6;5;39;38;32
00007_00022.ppm;45;45;5;5;40;40;32
00007_00023.ppm;48;47;6;5;43;42;32
00007_00024.ppm;50;50;6;6;45;45;32
00007_00025.ppm;53;54;5;6;48;49;32
00007_00026.ppm;59;57;5;5;54;52;32
00007_00027.ppm;62;61;5;5;56;55;32
00007_00028.ppm;70;67;7;6;64;61;32
00007_00029.ppm;75;72;7;6;69;65;32
